Transaction_ID,Geo_Risk,Velocity_Risk,Device_Risk,Amount_Risk,Network_Risk,Behavioral_Risk,Final_Risk_Score,Decision
TXN_3389,90,0,100,100,40,0,54,OTP
TXN_3390,100,0,100,100,40,48,63,OTP
TXN_3391,100,40,100,100,40,40,70,Block
TXN_3392,90,50,100,100,40,62,73,Block
TXN_3393,90,0,100,100,40,40,60,OTP
TXN_3394,90,0,100,100,40,0,54,OTP
TXN_3395,100,0,100,100,0,0,50,Approve
TXN_3396,90,90,100,100,0,0,66,OTP
TXN_3397,90,0,100,100,0,0,48,Approve
TXN_3398,100,50,100,100,40,52,73,Block
TXN_3399,100,0,100,0,40,48,48,Approve
TXN_3400,100,0,100,100,40,62,65,OTP
TXN_3401,100,50,100,100,40,0,66,OTP
TXN_3402,100,50,100,100,40,48,73,Block
TXN_3403,90,0,100,50,40,0,46,Approve
TXN_3404,100,50,100,100,40,0,66,OTP
TXN_3405,100,50,100,100,0,62,69,OTP
TXN_3406,100,0,100,100,40,0,56,OTP
TXN_3407,100,50,100,100,0,0,60,OTP
TXN_3408,100,40,100,100,40,52,71,Block
TXN_3409,100,0,100,100,40,48,63,OTP
TXN_3410,100,90,100,100,40,62,83,Block
TXN_3411,90,50,100,50,40,40,62,OTP
TXN_3412,100,0,100,100,0,0,50,Approve
TXN_3413,100,0,100,100,40,48,63,OTP
TXN_3414,100,90,100,100,40,0,74,Block
TXN_3415,100,90,100,100,0,0,68,OTP
TXN_3416,100,0,100,100,40,0,56,OTP
TXN_3417,100,50,100,100,40,0,66,OTP
TXN_3418,100,0,100,100,40,48,63,OTP
TXN_3419,100,0,100,100,40,0,56,OTP
TXN_3420,100,0,100,100,40,0,56,OTP
TXN_3421,100,0,100,100,40,0,56,OTP
TXN_3422,100,50,100,100,40,48,73,Block
TXN_3423,100,50,100,0,40,48,58,OTP
TXN_3424,100,40,100,0,40,0,49,Approve
TXN_3425,50,0,100,50,40,48,45,Approve
TXN_3426,90,40,100,50,40,0,54,OTP
TXN_3427,90,0,100,100,40,0,54,OTP
TXN_3428,90,0,100,100,40,0,54,OTP
TXN_3429,100,0,100,100,40,48,63,OTP
TXN_3430,100,0,100,100,0,0,50,Approve
TXN_3431,100,50,100,0,40,48,58,OTP
TXN_3432,100,50,100,50,40,52,66,OTP
TXN_3433,100,50,100,100,40,52,73,Block
TXN_3434,100,50,100,100,0,48,67,OTP
TXN_3435,100,40,100,50,40,0,56,OTP
TXN_3436,100,40,100,100,40,0,64,OTP
TXN_3437,100,50,100,50,0,48,59,OTP
TXN_3438,90,0,100,100,0,0,48,Approve
TXN_3439,100,0,100,100,40,52,63,OTP
TXN_3440,90,0,100,100,0,40,54,OTP
TXN_3441,90,0,100,100,0,0,48,Approve
TXN_3442,100,50,100,100,0,0,60,OTP
TXN_3443,100,40,100,50,40,52,64,OTP
TXN_3444,100,40,100,100,0,52,65,OTP
TXN_3445,100,0,100,100,0,0,50,Approve
TXN_3446,100,0,100,100,0,0,50,Approve
TXN_3447,100,0,100,100,40,0,56,OTP
TXN_3448,100,0,100,100,40,0,56,OTP
TXN_3449,90,50,100,100,40,0,64,OTP
TXN_3450,90,40,100,100,40,0,62,OTP
TXN_3451,100,0,100,100,40,48,63,OTP
TXN_3452,100,0,100,100,0,62,59,OTP
TXN_3453,100,0,100,100,40,0,56,OTP
TXN_3454,50,40,100,100,40,48,61,OTP
TXN_3455,100,50,100,100,0,0,60,OTP
TXN_3456,90,0,100,50,40,0,46,Approve
TXN_3457,100,0,100,0,0,40,41,Approve
TXN_3458,100,40,100,100,40,0,64,OTP
TXN_3459,50,0,100,100,0,0,40,Approve
TXN_3460,100,40,100,100,40,0,64,OTP
TXN_3461,90,50,100,100,40,48,71,Block
TXN_3462,100,50,100,100,0,0,60,OTP
TXN_3463,100,0,100,100,40,0,56,OTP
TXN_3464,100,0,100,100,40,62,65,OTP
TXN_3465,100,50,100,100,40,0,66,OTP
TXN_3466,100,0,100,100,40,0,56,OTP
TXN_3467,100,0,100,100,40,40,62,OTP
TXN_3468,100,40,100,0,40,62,58,OTP
TXN_3469,100,40,100,100,40,0,64,OTP
TXN_3470,100,0,100,100,40,0,56,OTP
TXN_3471,100,50,100,0,0,62,54,OTP
TXN_3472,100,0,100,100,0,62,59,OTP
TXN_3473,50,0,100,100,40,0,46,Approve
TXN_3474,100,0,100,100,40,48,63,OTP
TXN_3475,90,40,100,100,40,48,69,OTP
TXN_3476,100,0,100,100,40,48,63,OTP
TXN_3477,100,50,100,100,0,0,60,OTP
TXN_3478,90,0,100,50,40,0,46,Approve
TXN_3479,100,0,100,100,0,0,50,Approve
TXN_3480,100,50,100,100,40,0,66,OTP
TXN_3481,100,0,100,100,40,48,63,OTP
TXN_3482,100,0,100,100,0,48,57,OTP
TXN_3483,100,40,100,50,40,0,56,OTP
TXN_3484,100,0,100,100,40,48,63,OTP
TXN_3485,100,40,100,100,0,62,67,OTP
TXN_3486,100,90,100,50,40,0,66,OTP
TXN_3487,100,90,100,100,40,62,83,Block
TXN_3488,100,0,100,100,40,0,56,OTP
TXN_3489,90,0,100,100,40,0,54,OTP
TXN_3490,100,40,100,100,40,48,71,Block
TXN_3491,100,40,100,100,40,0,64,OTP
TXN_3492,50,40,100,50,0,48,47,Approve
TXN_3493,100,0,100,100,0,0,50,Approve
TXN_3494,100,0,100,100,0,48,57,OTP
TXN_3495,100,0,100,100,40,52,63,OTP
TXN_3496,100,0,100,100,40,0,56,OTP
TXN_3497,100,50,100,0,0,48,52,OTP
TXN_3498,100,50,100,100,40,0,66,OTP
TXN_3499,100,0,100,50,40,0,48,Approve
TXN_3500,100,0,100,50,0,62,51,OTP
TXN_3501,90,0,100,100,0,0,48,Approve
TXN_3502,90,0,100,100,40,0,54,OTP
TXN_3503,100,40,100,100,40,0,64,OTP
TXN_3504,100,50,100,100,40,0,66,OTP
TXN_3505,100,50,100,100,0,0,60,OTP
TXN_3506,100,0,100,100,0,0,50,Approve
TXN_3507,100,0,100,50,40,48,55,OTP
TXN_3508,100,50,100,50,40,0,58,OTP
TXN_3509,100,0,100,100,0,40,56,OTP
TXN_3510,90,40,100,100,40,52,69,OTP
TXN_3511,90,0,100,100,40,62,63,OTP
TXN_3512,100,50,100,100,40,52,73,Block
TXN_3513,100,0,100,100,40,0,56,OTP
TXN_3514,100,50,100,0,0,0,45,Approve
TXN_3515,100,0,100,0,40,52,48,Approve
TXN_3516,50,0,100,100,40,0,46,Approve
TXN_3517,90,0,100,100,40,0,54,OTP
TXN_3518,100,50,100,100,0,0,60,OTP
TXN_3519,90,40,100,100,40,40,68,OTP
TXN_3520,50,0,100,100,40,48,53,OTP
TXN_3521,100,40,100,100,40,0,64,OTP
TXN_3522,100,50,100,100,40,0,66,OTP
TXN_3523,50,90,100,100,40,0,64,OTP
TXN_3524,100,0,100,50,0,52,50,Approve
TXN_3525,100,50,100,50,0,52,60,OTP
TXN_3526,100,0,100,100,40,40,62,OTP
TXN_3527,90,50,100,100,40,0,64,OTP
TXN_3528,50,0,100,100,40,0,46,Approve
TXN_3529,100,50,100,50,40,62,67,OTP
TXN_3530,100,0,100,100,40,48,63,OTP
TXN_3531,100,40,100,100,40,40,70,Block
TXN_3532,90,0,100,100,40,0,54,OTP
TXN_3533,100,50,100,50,0,48,59,OTP
TXN_3534,50,0,100,100,40,48,53,OTP
TXN_3535,50,50,100,100,40,0,56,OTP
TXN_3536,100,0,100,50,40,0,48,Approve
TXN_3537,100,0,100,100,0,0,50,Approve
TXN_3538,90,0,100,100,40,0,54,OTP
TXN_3539,100,90,100,50,40,62,75,Block
TXN_3540,100,0,100,100,40,0,56,OTP
TXN_3541,50,0,100,0,40,0,31,Approve
TXN_3542,100,40,100,100,40,48,71,Block
TXN_3543,100,0,100,100,0,52,57,OTP
TXN_3544,100,0,100,100,40,0,56,OTP
TXN_3545,50,50,100,100,0,40,56,OTP
TXN_3546,90,40,100,0,0,52,48,Approve
TXN_3547,100,0,100,100,0,0,50,Approve
TXN_3548,100,50,100,100,0,48,67,OTP
TXN_3549,50,50,100,100,40,48,63,OTP
TXN_3550,100,0,100,100,0,40,56,OTP
TXN_3551,100,0,100,100,40,52,63,OTP
TXN_3552,90,40,100,100,40,0,62,OTP
TXN_3553,100,0,100,100,40,48,63,OTP
TXN_3554,100,0,100,50,0,0,42,Approve
TXN_3555,100,50,100,100,40,48,73,Block
TXN_3556,100,0,100,50,0,0,42,Approve
TXN_3557,100,0,100,100,0,0,50,Approve
TXN_3558,100,0,100,100,40,0,56,OTP
TXN_3559,100,0,100,100,0,52,57,OTP
TXN_3560,90,0,100,100,40,48,61,OTP
TXN_3561,100,0,100,50,40,0,48,Approve
TXN_3562,100,0,100,100,0,40,56,OTP
TXN_3563,90,50,100,100,40,52,71,Block
TXN_3564,100,50,100,50,40,0,58,OTP
TXN_3565,90,40,100,50,40,0,54,OTP
TXN_3566,100,50,100,100,0,0,60,OTP
TXN_3567,100,0,100,100,40,0,56,OTP
TXN_3568,100,0,100,50,40,48,55,OTP
TXN_3569,90,0,100,50,40,48,53,OTP
TXN_3570,100,50,100,100,40,48,73,Block
TXN_3571,90,50,100,0,40,62,58,OTP
TXN_3572,90,0,100,100,40,48,61,OTP
TXN_3573,100,50,100,100,40,62,75,Block
TXN_3574,100,0,100,100,40,0,56,OTP
TXN_3575,100,50,100,100,0,52,67,OTP
TXN_3576,100,50,100,50,0,0,52,OTP
TXN_3577,90,50,100,50,40,62,65,OTP
TXN_3578,90,90,100,100,40,40,78,Block
TXN_3579,100,0,100,100,40,0,56,OTP
TXN_3580,100,0,100,50,40,0,48,Approve
TXN_3581,100,0,100,100,40,0,56,OTP
TXN_3582,100,90,100,100,40,48,81,Block
TXN_3583,90,0,100,100,40,62,63,OTP
TXN_3584,100,0,100,50,40,62,57,OTP
TXN_3585,100,50,100,100,0,40,66,OTP
TXN_3586,90,40,100,100,40,0,62,OTP
TXN_3587,100,0,100,50,0,0,42,Approve
TXN_3588,50,0,100,100,40,48,53,OTP
TXN_3589,90,50,100,100,40,0,64,OTP
TXN_3590,100,0,100,50,40,62,57,OTP
TXN_3591,100,0,100,50,40,0,48,Approve
TXN_3592,100,0,100,100,40,62,65,OTP
TXN_3593,100,0,100,100,40,62,65,OTP
TXN_3594,90,0,100,100,40,0,54,OTP
TXN_3595,90,0,100,100,0,48,55,OTP
TXN_3596,90,0,100,0,0,40,39,Approve
TXN_3597,100,0,100,100,40,0,56,OTP
TXN_3598,100,0,100,0,40,52,48,Approve
TXN_3599,100,0,100,100,40,62,65,OTP
TXN_3600,100,50,100,100,0,0,60,OTP
TXN_3601,90,0,100,100,40,0,54,OTP
TXN_3602,100,0,100,100,40,48,63,OTP
TXN_3603,100,0,100,100,0,52,57,OTP
TXN_3604,100,50,100,100,0,40,66,OTP
TXN_3605,100,0,100,100,40,48,63,OTP
TXN_3606,90,40,100,100,40,62,71,Block
TXN_3607,100,0,100,100,0,0,50,Approve
TXN_3608,100,0,100,100,0,0,50,Approve
TXN_3609,100,50,100,100,0,48,67,OTP
TXN_3610,50,0,100,50,40,48,45,Approve
TXN_3611,50,0,100,50,40,0,38,Approve
TXN_3612,90,0,100,100,40,48,61,OTP
TXN_3613,100,50,100,0,40,0,51,OTP
TXN_3614,90,0,100,100,0,48,55,OTP
TXN_3615,100,0,100,0,0,62,44,Approve
TXN_3616,100,0,100,50,40,48,55,OTP
TXN_3617,100,50,100,100,40,0,66,OTP
TXN_3618,100,0,100,100,0,48,57,OTP
TXN_3619,100,0,100,0,0,0,35,Approve
TXN_3620,100,0,100,50,40,0,48,Approve
TXN_3621,90,0,100,100,0,0,48,Approve
TXN_3622,100,90,100,50,40,48,73,Block
TXN_3623,100,0,100,0,40,48,48,Approve
TXN_3624,100,0,100,50,40,48,55,OTP
TXN_3625,100,50,100,0,40,48,58,OTP
TXN_3626,100,50,100,100,40,0,66,OTP
TXN_3627,100,0,100,100,40,0,56,OTP
TXN_3628,100,50,100,100,40,0,66,OTP
TXN_3629,100,50,100,100,40,0,66,OTP
TXN_3630,90,0,100,100,40,0,54,OTP
TXN_3631,90,0,100,100,0,52,55,OTP
TXN_3632,100,40,100,50,40,40,62,OTP
TXN_3633,100,50,100,100,0,0,60,OTP
TXN_3634,100,0,100,100,40,48,63,OTP
TXN_3635,100,50,100,100,0,48,67,OTP
TXN_3636,100,90,100,100,40,0,74,Block
TXN_3637,90,0,100,100,0,0,48,Approve
TXN_3638,90,0,100,100,40,0,54,OTP
TXN_3639,90,0,100,100,40,0,54,OTP
TXN_3640,90,40,100,100,40,48,69,OTP
TXN_3641,100,0,100,100,40,52,63,OTP
TXN_3642,50,50,100,0,0,0,35,Approve
TXN_3643,100,50,100,100,40,0,66,OTP
TXN_3644,90,40,100,50,40,48,61,OTP
TXN_3645,100,0,100,50,40,0,48,Approve
TXN_3646,100,50,100,50,0,48,59,OTP
TXN_3647,100,0,100,100,40,0,56,OTP
TXN_3648,100,0,100,100,0,0,50,Approve
TXN_3649,100,50,100,100,0,62,69,OTP
TXN_3650,100,0,100,100,0,0,50,Approve
TXN_3651,100,0,100,100,0,0,50,Approve
TXN_3652,100,0,100,100,40,0,56,OTP
TXN_3653,100,0,100,70,40,48,58,OTP
TXN_3654,100,0,100,100,40,48,63,OTP
TXN_3655,100,50,100,100,40,0,66,OTP
TXN_3656,90,40,100,50,0,52,56,OTP
TXN_3657,100,50,100,100,40,48,73,Block
TXN_3658,90,0,100,100,40,0,54,OTP
TXN_3659,100,50,100,100,40,0,66,OTP
TXN_3660,100,0,100,100,40,40,62,OTP
TXN_3661,100,0,100,100,0,0,50,Approve
TXN_3662,90,0,100,100,40,0,54,OTP
TXN_3663,100,0,100,100,40,0,56,OTP
TXN_3664,100,50,100,100,0,0,60,OTP
TXN_3665,100,0,100,0,0,0,35,Approve
TXN_3666,100,40,100,50,40,0,56,OTP
TXN_3667,100,0,100,100,40,0,56,OTP
TXN_3668,100,0,100,100,0,48,57,OTP
TXN_3669,100,40,100,100,40,62,73,Block
TXN_3670,100,0,100,100,0,0,50,Approve
TXN_3671,90,0,100,100,40,48,61,OTP
TXN_3672,100,50,100,100,0,48,67,OTP
TXN_3673,50,40,100,100,0,0,48,Approve
TXN_3674,50,50,100,100,40,0,56,OTP
TXN_3675,100,0,100,100,0,0,50,Approve
TXN_3676,100,0,100,100,40,0,56,OTP
TXN_3677,100,0,100,100,40,0,56,OTP
TXN_3678,100,0,100,50,0,0,42,Approve
TXN_3679,100,0,100,100,40,0,56,OTP
TXN_3680,100,0,100,0,0,48,42,Approve
TXN_3681,100,50,100,100,0,0,60,OTP
TXN_3682,100,0,100,50,40,0,48,Approve
TXN_3683,100,0,100,100,40,0,56,OTP
TXN_3684,90,0,100,50,40,0,46,Approve
TXN_3685,100,0,100,50,0,48,49,Approve
TXN_3686,100,0,100,100,0,40,56,OTP
TXN_3687,100,50,100,100,0,0,60,OTP
TXN_3688,100,0,100,100,40,0,56,OTP
TXN_3689,100,50,100,100,40,0,66,OTP
TXN_3690,100,50,100,0,0,52,52,OTP
TXN_3691,90,90,100,100,0,62,75,Block
TXN_3692,100,0,100,100,40,0,56,OTP
TXN_3693,100,0,100,100,40,62,65,OTP
TXN_3694,90,50,100,100,40,48,71,Block
TXN_3695,100,40,100,100,40,0,64,OTP
TXN_3696,90,0,100,50,40,62,55,OTP
TXN_3697,100,40,100,100,0,0,58,OTP
TXN_3698,100,50,100,100,40,0,66,OTP
TXN_3699,50,0,100,100,0,0,40,Approve
TXN_3700,100,0,100,100,0,40,56,OTP
TXN_3701,100,0,100,100,40,40,62,OTP
TXN_3702,50,0,100,100,0,48,47,Approve
TXN_3703,90,0,100,100,40,0,54,OTP
TXN_3704,100,40,100,0,40,0,49,Approve
TXN_3705,100,0,100,100,40,40,62,OTP
TXN_3706,50,0,100,100,0,0,40,Approve
TXN_3707,100,0,100,100,40,48,63,OTP
TXN_3708,100,0,100,100,40,52,63,OTP
TXN_3709,100,90,100,50,0,0,60,OTP
TXN_3710,100,0,100,50,40,48,55,OTP
TXN_3711,100,0,100,0,0,48,42,Approve
TXN_3712,100,0,100,100,40,48,63,OTP
TXN_3713,100,50,100,100,0,0,60,OTP
TXN_3714,100,40,100,100,40,40,70,Block
TXN_3715,100,0,100,100,0,0,50,Approve
TXN_3716,100,0,100,0,40,62,50,Approve
TXN_3717,100,0,100,100,0,0,50,Approve
TXN_3718,90,50,100,100,40,40,70,Block
TXN_3719,100,90,100,100,0,40,74,Block
TXN_3720,100,0,100,100,0,48,57,OTP
TXN_3721,90,50,100,100,0,62,67,OTP
TXN_3722,50,50,100,100,0,48,57,OTP
TXN_3723,100,50,100,100,0,62,69,OTP
TXN_3724,100,0,100,100,40,0,56,OTP
TXN_3725,50,50,100,0,40,48,48,Approve
TXN_3726,100,0,100,100,0,0,50,Approve
TXN_3727,100,0,100,100,40,0,56,OTP
TXN_3728,100,0,100,50,0,0,42,Approve
TXN_3729,100,0,100,50,40,0,48,Approve
TXN_3730,100,90,100,100,40,40,80,Block
TXN_3731,100,0,100,0,40,0,41,Approve
TXN_3732,100,90,100,100,40,0,74,Block
TXN_3733,100,0,100,100,0,52,57,OTP
TXN_3734,100,0,100,100,40,0,56,OTP
TXN_3735,100,0,100,50,40,48,55,OTP
TXN_3736,100,0,100,100,40,40,62,OTP
TXN_3737,100,0,100,100,40,62,65,OTP
TXN_3738,90,0,100,50,40,40,52,OTP
TXN_3739,90,50,100,100,40,0,64,OTP
TXN_3740,100,90,100,0,40,0,59,OTP
TXN_3741,100,0,100,100,40,40,62,OTP
TXN_3742,100,0,100,100,0,0,50,Approve
TXN_3743,100,40,100,0,40,48,56,OTP
TXN_3744,90,50,100,50,0,62,59,OTP
TXN_3745,100,0,100,100,0,52,57,OTP
TXN_3746,50,0,100,100,40,0,46,Approve
TXN_3747,100,0,100,50,0,0,42,Approve
TXN_3748,100,50,100,100,40,52,73,Block
TXN_3749,100,90,100,0,40,0,59,OTP
TXN_3750,100,0,100,100,40,62,65,OTP
TXN_3751,100,0,100,50,0,48,49,Approve
TXN_3752,100,0,100,100,0,0,50,Approve
TXN_3753,90,0,100,50,40,40,52,OTP
TXN_3754,100,0,100,100,40,52,63,OTP
TXN_3755,100,0,100,100,0,0,50,Approve
TXN_3756,100,0,100,100,40,0,56,OTP
TXN_3757,90,50,100,50,40,0,56,OTP
TXN_3758,90,50,100,100,40,0,64,OTP
TXN_3759,100,90,100,100,0,0,68,OTP
TXN_3760,100,0,100,100,0,0,50,Approve
TXN_3761,50,50,100,100,0,0,50,Approve
TXN_3762,100,0,100,100,0,40,56,OTP
TXN_3763,100,50,100,50,40,0,58,OTP
TXN_3764,100,50,100,100,0,62,69,OTP
TXN_3765,90,40,100,0,40,0,47,Approve
TXN_3766,90,0,100,100,40,0,54,OTP
TXN_3767,90,0,100,100,40,0,54,OTP
TXN_3768,100,50,100,0,40,0,51,OTP
TXN_3769,100,0,100,100,40,52,63,OTP
TXN_3770,100,50,100,100,40,48,73,Block
TXN_3771,100,50,100,100,0,48,67,OTP
TXN_3772,100,0,100,0,40,48,48,Approve
TXN_3773,100,0,100,50,40,48,55,OTP
TXN_3774,100,0,100,100,40,48,63,OTP
TXN_3775,100,0,100,50,0,62,51,OTP
TXN_3776,100,40,100,100,40,0,64,OTP
TXN_3777,100,0,100,0,40,0,41,Approve
TXN_3778,100,50,100,100,40,0,66,OTP
TXN_3779,100,50,100,100,40,0,66,OTP
TXN_3780,90,50,100,100,0,48,65,OTP
TXN_3781,50,0,100,100,0,0,40,Approve
TXN_3782,100,0,100,50,40,0,48,Approve
TXN_3783,100,50,100,50,40,0,58,OTP
TXN_3784,100,40,100,100,40,40,70,Block
TXN_3785,100,40,100,100,40,0,64,OTP
TXN_3786,90,50,100,100,40,0,64,OTP
TXN_3787,100,90,100,50,0,0,60,OTP
TXN_3788,100,40,100,100,0,62,67,OTP
TXN_3789,100,50,100,100,40,48,73,Block
TXN_3790,100,40,100,70,0,52,61,OTP
TXN_3791,90,90,100,100,40,62,81,Block
TXN_3792,100,50,100,100,40,0,66,OTP
TXN_3793,100,0,100,100,40,48,63,OTP
TXN_3794,100,40,100,100,0,0,58,OTP
TXN_3795,100,0,100,100,40,48,63,OTP
TXN_3796,100,0,100,100,0,40,56,OTP
TXN_3797,100,0,100,100,40,48,63,OTP
TXN_3798,100,50,100,50,0,0,52,OTP
TXN_3799,100,0,100,100,40,48,63,OTP
TXN_3800,100,50,100,50,40,62,67,OTP
TXN_3801,100,50,100,100,40,0,66,OTP
TXN_3802,100,0,100,100,40,0,56,OTP
TXN_3803,100,40,100,100,40,0,64,OTP
TXN_3804,90,0,100,50,0,0,40,Approve
TXN_3805,100,0,100,100,0,0,50,Approve
TXN_3806,90,0,100,100,40,40,60,OTP
TXN_3807,100,0,100,100,40,0,56,OTP
TXN_3808,100,0,100,100,40,0,56,OTP
TXN_3809,100,0,100,100,40,48,63,OTP
TXN_3810,100,50,100,100,0,40,66,OTP
TXN_3811,100,40,100,50,40,0,56,OTP
TXN_3812,100,50,100,100,40,0,66,OTP
TXN_3813,100,50,100,0,0,0,45,Approve
TXN_3814,100,0,100,100,0,0,50,Approve
TXN_3815,100,0,100,100,0,62,59,OTP
TXN_3816,50,50,100,100,0,40,56,OTP
TXN_3817,100,40,100,100,0,0,58,OTP
TXN_3818,100,0,100,50,40,0,48,Approve
TXN_3819,100,0,100,0,0,62,44,Approve
TXN_3820,100,50,100,0,40,62,60,OTP
TXN_3821,50,0,100,0,40,0,31,Approve
TXN_3822,100,0,100,100,40,0,56,OTP
TXN_3823,100,0,100,100,40,48,63,OTP
TXN_3824,100,50,100,100,40,0,66,OTP
TXN_3825,100,0,100,100,40,52,63,OTP
TXN_3826,90,40,100,100,0,0,56,OTP
TXN_3827,50,0,100,50,40,40,44,Approve
TXN_3828,90,0,100,100,0,0,48,Approve
TXN_3829,90,0,100,100,40,52,61,OTP
TXN_3830,90,90,100,100,40,0,72,Block
TXN_3831,100,0,100,100,40,0,56,OTP
TXN_3832,90,50,100,100,40,0,64,OTP
TXN_3833,100,40,100,100,40,0,64,OTP
TXN_3834,100,0,100,100,0,0,50,Approve
TXN_3835,90,0,100,50,40,0,46,Approve
TXN_3836,100,50,100,100,40,0,66,OTP
TXN_3837,100,50,100,0,40,48,58,OTP
TXN_3838,50,50,100,100,40,0,56,OTP
TXN_3839,100,50,100,100,0,48,67,OTP
TXN_3840,100,0,100,100,40,48,63,OTP
TXN_3841,100,0,100,50,40,0,48,Approve
TXN_3842,100,50,100,50,0,0,52,OTP
TXN_3843,100,0,100,100,40,48,63,OTP
TXN_3844,100,0,100,100,40,0,56,OTP
TXN_3845,100,0,100,100,0,0,50,Approve
TXN_3846,100,50,100,100,0,0,60,OTP
TXN_3847,100,40,100,100,0,0,58,OTP
TXN_3848,100,50,100,100,40,0,66,OTP
TXN_3849,100,0,100,100,0,48,57,OTP
TXN_3850,100,0,100,50,40,40,54,OTP
TXN_3851,100,0,100,100,40,48,63,OTP
TXN_3852,100,50,100,0,0,0,45,Approve
TXN_3853,100,0,100,0,40,40,47,Approve
TXN_3854,100,50,100,50,40,0,58,OTP
TXN_3855,100,40,100,100,0,0,58,OTP
TXN_3856,100,50,100,0,0,0,45,Approve
TXN_3857,100,50,100,100,0,0,60,OTP
TXN_3858,100,50,100,100,40,62,75,Block
TXN_3859,100,50,100,100,40,48,73,Block
TXN_3860,100,0,100,100,40,0,56,OTP
TXN_3861,100,0,100,50,0,52,50,Approve
TXN_3862,100,50,100,100,40,62,75,Block
TXN_3863,100,0,100,100,0,0,50,Approve
TXN_3864,100,0,100,0,0,62,44,Approve
TXN_3865,100,0,100,0,40,62,50,Approve
TXN_3866,100,0,100,100,40,52,63,OTP
TXN_3867,100,90,100,100,0,0,68,OTP
TXN_3868,100,40,100,100,0,48,65,OTP
TXN_3869,100,90,100,100,0,48,75,Block
TXN_3870,100,50,100,50,40,0,58,OTP
TXN_3871,100,0,100,0,40,40,47,Approve
TXN_3872,100,50,100,50,40,0,58,OTP
TXN_3873,100,50,100,100,40,62,75,Block
TXN_3874,100,0,100,50,40,40,54,OTP
TXN_3875,100,50,100,100,40,0,66,OTP
TXN_3876,100,0,100,100,40,0,56,OTP
TXN_3877,90,0,100,100,40,40,60,OTP
TXN_3878,90,50,100,100,40,62,73,Block
TXN_3879,50,40,100,100,0,0,48,Approve
TXN_3880,100,0,100,0,0,52,42,Approve
TXN_3881,100,0,100,100,40,0,56,OTP
TXN_3882,90,0,100,100,40,48,61,OTP
TXN_3883,100,50,100,50,40,48,65,OTP
TXN_3884,100,0,100,0,40,40,47,Approve
TXN_3885,100,0,100,100,40,48,63,OTP
TXN_3886,90,50,100,100,0,0,58,OTP
TXN_3887,100,50,100,100,40,48,73,Block
TXN_3888,90,0,100,100,0,0,48,Approve
TXN_3889,90,40,100,50,40,0,54,OTP
TXN_3890,100,0,100,100,40,0,56,OTP
TXN_3891,90,50,100,100,0,48,65,OTP
TXN_3892,100,50,100,100,40,48,73,Block
TXN_3893,100,0,100,0,40,40,47,Approve
TXN_3894,90,0,100,100,40,0,54,OTP
TXN_3895,100,0,100,100,40,0,56,OTP
TXN_3896,100,0,100,50,0,52,50,Approve
TXN_3897,100,50,100,100,40,0,66,OTP
TXN_3898,100,0,100,100,40,0,56,OTP
TXN_3899,100,40,100,50,40,0,56,OTP
TXN_3900,100,0,100,0,40,48,48,Approve
TXN_3901,100,50,100,100,40,0,66,OTP
TXN_3902,100,50,100,100,40,0,66,OTP
TXN_3903,90,50,100,100,40,0,64,OTP
TXN_3904,100,0,100,100,40,0,56,OTP
TXN_3905,100,50,100,100,0,0,60,OTP
TXN_3906,90,0,100,100,40,0,54,OTP
TXN_3907,100,0,100,100,40,0,56,OTP
TXN_3908,100,0,100,50,40,62,57,OTP
TXN_3909,100,0,100,100,40,52,63,OTP
TXN_3910,100,50,100,100,40,0,66,OTP
TXN_3911,90,90,100,100,40,0,72,Block
TXN_3912,90,0,100,100,40,0,54,OTP
TXN_3913,100,0,100,100,0,0,50,Approve
TXN_3914,90,50,100,100,0,62,67,OTP
TXN_3915,100,0,100,100,40,0,56,OTP
TXN_3916,100,90,100,50,0,0,60,OTP
TXN_3917,100,0,100,100,40,52,63,OTP
TXN_3918,100,50,100,100,40,52,73,Block
TXN_3919,90,0,100,100,40,48,61,OTP
TXN_3920,90,40,100,50,40,40,60,OTP
TXN_3921,100,40,100,100,0,0,58,OTP
TXN_3922,90,0,100,100,0,48,55,OTP
TXN_3923,100,50,100,100,40,48,73,Block
TXN_3924,100,50,100,50,0,48,59,OTP
TXN_3925,90,0,100,100,40,48,61,OTP
TXN_3926,100,90,100,100,40,0,74,Block
TXN_3927,100,0,100,50,40,52,56,OTP
TXN_3928,100,50,100,100,0,0,60,OTP
TXN_3929,100,0,100,100,40,62,65,OTP
TXN_3930,100,0,100,50,40,0,48,Approve
TXN_3931,100,50,100,50,0,0,52,OTP
TXN_3932,90,50,100,50,0,62,59,OTP
TXN_3933,100,0,100,100,0,0,50,Approve
TXN_3934,50,50,100,100,0,0,50,Approve
TXN_3935,100,50,100,100,0,0,60,OTP
TXN_3936,50,0,100,100,40,40,52,OTP
TXN_3937,100,0,100,100,40,40,62,OTP
TXN_3938,100,50,100,100,40,40,72,Block
TXN_3939,100,50,100,100,40,0,66,OTP
TXN_3940,100,0,100,100,0,40,56,OTP
TXN_3941,100,0,100,50,40,48,55,OTP
TXN_3942,100,0,100,100,40,0,56,OTP
TXN_3943,100,50,100,100,40,48,73,Block
TXN_3944,100,50,100,50,40,0,58,OTP
TXN_3945,100,50,100,100,40,40,72,Block
TXN_3946,90,50,100,0,40,0,49,Approve
TXN_3947,90,50,100,100,40,0,64,OTP
